Date,ABBV,BAC,COST,CRM,CVX,HD,JNJ,JPM,KO,LLY,MA,MRK,NFLX,ORCL,PG,TMUS,UNH,V,WMT,XOM
2021-09-13,93.8916244506836,37.420082092285156,439.327392578125,252.69857788085938,85.2879867553711,307.5159912109375,149.79751586914062,145.34249877929688,50.08403015136719,229.80780029296875,340.78680419921875,65.3521957397461,589.2899780273438,84.52418518066406,133.61610412597656,127.14791107177734,394.0179443359375,218.75540161132812,46.02225112915039,48.70418930053711
2021-09-14,93.01805877685547,36.41465759277344,438.1327209472656,252.95712280273438,83.74708557128906,305.3800354003906,148.89401245117188,142.80580139160156,50.120033264160156,225.1046600341797,338.80755615234375,64.97377014160156,577.760009765625,82.14698028564453,133.38681030273438,126.07220458984375,392.1358642578125,217.19723510742188,45.781124114990234,48.00930404663086
2021-09-15,94.14495086669922,36.6888542175293,440.3502197265625,254.73719787597656,85.52301025390625,305.6092224121094,149.4541778564453,143.7968292236328,50.29102325439453,225.72271728515625,337.77880859375,65.6044692993164,582.8699951171875,83.42115783691406,133.10250854492188,124.2630615234375,396.86956787109375,217.9568634033203,45.860443115234375,49.62778091430664
2021-09-16,94.41577911376953,36.97220993041992,442.8159484863281,258.913818359375,84.72212219238281,308.37774658203125,149.27346801757812,143.73316955566406,49.81404113769531,223.1248779296875,339.30731201171875,64.84761810302734,586.5,82.96472930908203,132.17613220214844,126.06242370605469,396.2232360839844,218.46319580078125,46.01272964477539,49.100013732910156
2021-09-17,94.11003112792969,37.01791763305664,439.1840515136719,259.0829162597656,84.2345962524414,307.7177429199219,148.8488006591797,143.3603973388672,48.995052337646484,222.2170867919922,336.10345458984375,64.5863265991211,589.3499755859375,82.14698028564453,132.38705444335938,125.17251586914062,399.3789978027344,215.95069885253906,45.917545318603516,48.51947021484375
2021-09-20,92.94818115234375,35.74741744995117,431.1843566894531,256.7857666015625,82.51091003417969,303.62908935546875,147.9995574951172,139.069091796875,48.6530647277832,223.704345703125,332.8211975097656,64.81157684326172,575.4299926757812,81.93777465820312,131.05714416503906,122.85486602783203,392.2879943847656,214.29519653320312,45.28619384765625,47.2264404296875
2021-09-21,93.60335540771484,35.76570129394531,432.11138916015625,256.5371398925781,82.57184600830078,306.3883972167969,148.65008544921875,139.08724975585938,48.64405822753906,222.2847137451172,330.557861328125,64.84761810302734,573.1400146484375,82.65092468261719,131.25889587402344,122.14099884033203,391.94580078125,214.41201782226562,45.37502670288086,47.18246078491211
2021-09-22,92.95689392089844,36.6888542175293,432.3216552734375,257.73046875,85.00068664550781,307.9560241699219,148.10797119140625,141.7511444091797,48.716064453125,220.478759765625,336.4659423828125,64.91069793701172,590.6500244140625,84.09630584716797,131.70835876464844,124.90849304199219,388.4858093261719,216.92457580566406,45.27033615112305,48.56344985961914
2021-09-23,93.78679656982422,38.1056022644043,432.75177001953125,276.316650390625,87.10742950439453,307.9377136230469,148.94822692871094,146.5425567626953,48.63506317138672,224.22579956054688,346.9103698730469,65.82072448730469,593.260009765625,85.02816772460938,132.24951171875,128.04757690429688,387.84893798828125,222.33914184570312,45.29571533203125,50.20832824707031
2021-09-24,93.53346252441406,38.516910552978516,447.0596008300781,284.04351806640625,87.57749938964844,309.3860778808594,148.49647521972656,148.23362731933594,48.500064849853516,223.74293518066406,350.9176940917969,66.32530212402344,592.3900146484375,85.52262115478516,131.66249084472656,126.5709228515625,386.9459228515625,225.53335571289062,45.422611236572266,50.65693283081055
2021-09-27,94.10128784179688,39.54060745239258,440.1876220703125,278.1265563964844,89.64075469970703,312.9796447753906,147.42132568359375,151.81582641601562,48.24807357788086,218.64385986328125,349.5557556152344,66.10003662109375,592.6400146484375,86.56861114501953,129.9290313720703,124.9573745727539,385.2254333496094,223.59542846679688,45.130733489990234,52.161075592041016
2021-09-28,93.76931762695312,39.44921112060547,427.56195068359375,270.76763916015625,89.9802474975586,306.0034484863281,147.0960693359375,150.99755859375,47.37508773803711,214.00830078125,344.0788269042969,66.06401062011719,583.8499755859375,86.04560089111328,128.94761657714844,123.51985931396484,378.9043273925781,219.66107177734375,44.575523376464844,52.7064323425293
2021-09-29,95.07968139648438,39.366947174072266,431.80560302734375,268.9975280761719,89.95410919189453,308.87274169921875,148.18931579589844,150.87936401367188,47.6630744934082,222.4681854248047,346.0481872558594,67.65884399414062,599.0599975585938,86.76827239990234,130.25921630859375,125.27032470703125,380.60589599609375,220.75177001953125,44.556488037109375,52.67124557495117
2021-09-30,94.23233032226562,38.800254821777344,429.4735412597656,269.7135314941406,88.31748962402344,300.9247131347656,145.91250610351562,148.82464599609375,47.22208786010742,223.13455200195312,340.6495361328125,67.6768569946289,610.3400268554688,82.85063934326172,128.22305297851562,124.93783569335938,371.4140625,216.92457580566406,44.22018814086914,51.73885726928711
